,Type,Key,EC_number,LigandID,Compound,TotalEntries,Entropy,Summary,URL,NullEntropy,NullSummary,Literature,NumReferences,DeltaEntropy
ki:3.1.4.1:21,ki,"('3.1.4.1', '21')",3.1.4.1,21,EDTA,11,0.30548829517982373,Animalia:6;Plantae:4;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.4.1#INHIBITORS,0.11332333285753507,Animalia:266;Plantae:48;Bacteria:6;Fungi:2;Archaea:1,"134081,208367;208355;208358;208365,208392;208366;208367,208368;208371,208392;208376;208388,208392;208389;711445",11,0.19216496232228866
ki:2.1.1.45:666,ki,"('2.1.1.45', '666')",2.1.1.45,666,"N,O-didansyl-L-tyrosine",86,0.099148313559270077,Bacteria:80;Fungi:4;Protozoa:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.1.45#INHIBITORS,0.15878821214443867,Bacteria:440;Animalia:169;Fungi:23;Protozoa:8;Plantae:1,703220,1,-0.059639898585168591
ki:1.6.5.8:2177,ki,"('1.6.5.8', '2177')",1.6.5.8,2177,korormicin,13,0.0,Bacteria:13,http://www.brenda-enzymes.org/enzyme.php?ecno=1.6.5.8#INHIBITORS,0.24517387342137378,Bacteria:148;Animalia:33;Plantae:18,"672293;672293,711269;711293",3,-0.24517387342137378
ki:4.1.1.39:490,ki,"('4.1.1.39', '490')",4.1.1.39,490,"D-ribulose 1,5-bisphosphate",15,0.25500923960046024,Plantae:9;Bacteria:4;Archaea:1;Chromista:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.39#INHIBITORS,0.26521288079240252,Plantae:41;Bacteria:26;Archaea:10;Chromista:2,649333,1,-0.010203641191942281
ki:3.4.11.9:21,ki,"('3.4.11.9', '21')",3.4.11.9,21,EDTA,12,0.26878483100134337,Animalia:7;Bacteria:3;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.9#INHIBITORS,0.21754927319731004,Animalia:126;Bacteria:47;Plantae:9;Fungi:6,"36042,36054,36057,36062;36044;36045;36047;36050;36052,36061;36055;649941;651109;651792;652158;731729",12,0.051235557804033327
ki:6.3.2.2:44,ki,"('6.3.2.2', '44')",6.3.2.2,44,glutathione,13,0.30773290576198059,Animalia:6;Plantae:3;Bacteria:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=6.3.2.2#INHIBITORS,0.23973381514117381,Animalia:108;Bacteria:29;Plantae:15;Fungi:9,1118;1128;1135;1137;1142;662457;692055;694060;694674;704660,10,0.067999090620806779
ki:1.1.1.1:62,ki,"('1.1.1.1', '62')",1.1.1.1,62,"1,10-phenanthroline",10,0.29931524161892659,Animalia:6;Bacteria:3;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.1#INHIBITORS,0.24112605666549772,Animalia:125;Bacteria:73;Archaea:45;Plantae:34;Fungi:18;Protozoa:2,"285557;285569,285576;285579;285580;285600;285602;285623;285630;668532;688442",10,0.058189184953428869
ki:1.1.1.1:1078,ki,"('1.1.1.1', '1078')",1.1.1.1,1078,pyrazole,11,0.23191776286172519,Animalia:7;Fungi:1;Plantae:1;Bacteria:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.1#INHIBITORS,0.24112605666549772,Animalia:125;Bacteria:73;Archaea:45;Plantae:34;Fungi:18;Protozoa:2,285565;285579;285580;285600;285603;285615;285626;285649;655262;681763,10,-0.009208293803772527
ki:3.4.14.5:257,ki,"('3.4.14.5', '257')",3.4.14.5,257,phenylmethylsulfonyl fluoride,10,0.3516400559953814,Animalia:4;Bacteria:4;Fungi:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.14.5#INHIBITORS,0.048921126394347168,Animalia:2115;Bacteria:82;Fungi:8;Plantae:4,"36198;36200;36205,36250,36263;36206;36209;36212;36232;36241;36256;731161",10,0.30271892960103425
ki:3.1.1.3:2,ki,"('3.1.1.3', '2')",3.1.1.3,2,more,14,0.33076065828419127,Animalia:7;Bacteria:5;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,649346;650654;650660;664719;679795;681482;682608;692415;692424;694532;694611;709777;714501;716527,14,0.12569711935295452
ki:3.4.21.4:579,ki,"('3.4.21.4', '579')",3.4.21.4,579,benzamidine,13,0.13559468652092205,Animalia:12;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.21.4#INHIBITORS,0.057470155598773331,Animalia:319;Bacteria:8,650230;650468;652902;653033;668321;707407;708221;708550;708852;717516;731682;731849;95444,13,0.078124530922148716
ki:3.2.1.1:25,ki,"('3.2.1.1', '25')",3.2.1.1,25,Fe2+,17,0.22901703425382189,Bacteria:12;Archaea:2;Animalia:2;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.1#INHIBITORS,0.20582025586255964,Bacteria:259;Animalia:115;Plantae:38;Archaea:20;Fungi:1,171741;393374;393383;393391;393404;393429;393445;393446;663786;666785;677426;678862;691902;693478;702987;717982;727441,17,0.023196778391262246
ki:3.1.1.4:2,ki,"('3.1.1.4', '2')",3.1.1.4,2,more,10,0.21301061988339232,Animalia:8;Bacteria:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.4#INHIBITORS,0.074483723790823742,Animalia:614;Bacteria:25;Plantae:11;Archaea:6,662161;663759;666811;677525;678633;682720;691109;692178;710634;715892,10,0.13852689609256857
ki:3.1.1.59:2,ki,"('3.1.1.59', '2')",3.1.1.59,2,more,10,0.1625414866957241,Animalia:9;Chromista:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.59#INHIBITORS,0.058453424568765532,Animalia:78;Chromista:2,"23470;23470,23471;649497;651500",4,0.10408806212695856
ki:3.2.1.1:19,ki,"('3.2.1.1', '19')",3.2.1.1,19,Cu2+,17,0.19277509555337577,Bacteria:14;Archaea:2;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.1#INHIBITORS,0.20582025586255964,Bacteria:259;Animalia:115;Plantae:38;Archaea:20;Fungi:1,171741;393374;393379;393383;393401;393404;393429;393445;393446;393472;655358;665150;678857;691902;695097;701883;727441,17,-0.013045160309183873
ki:4.1.1.50:1684,ki,"('4.1.1.50', '1684')",4.1.1.50,1684,methylglyoxal bis(guanylhydrazone),17,0.27098811800692307,Bacteria:5;Plantae:4;Animalia:4;Archaea:2;Fungi:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.50#INHIBITORS,0.23099156876136781,Animalia:122;Bacteria:60;Plantae:42;Fungi:15;Archaea:12;Protozoa:6,"4661;4665,4668,4689,4690,4699;4668;4668,4678;4668,4689,4690,664878,702325,703505;4674;4676;4691;4694;4695;652545;703505",12,0.039996549245555263
ki:3.5.2.6:1004,ki,"('3.5.2.6', '1004')",3.5.2.6,1004,clavulanic acid,23,0.0,Bacteria:23,http://www.brenda-enzymes.org/enzyme.php?ecno=3.5.2.6#INHIBITORS,0.0,Bacteria:454,"209312;209321;209347;209353,684489;209363;209366;654591;657231;663641;663653;663655;663664;665320;684487;684490;687331;687334;695638;695642",19,0.0
ki:1.5.1.3:503,ki,"('1.5.1.3', '503')",1.5.1.3,503,trimethoprim,26,0.20997462800921685,Bacteria:14;Animalia:7;Fungi:2;Plantae:1;Archaea:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.5.1.3#INHIBITORS,0.17093666801544841,Bacteria:393;Animalia:371;Fungi:26;Plantae:25;Protozoa:20;Archaea:1,"392207;392207,392208,392218;392207,392208,392218,392240,693567,703803,705044;392208;392244;392248;392249;392250;392252;392253;392284;392288;392292;655633;655861;671364;673502;686658;688269;701734;701742;701742,711226",22,0.03903795999376844
ki:3.1.3.2:21,ki,"('3.1.3.2', '21')",3.1.3.2,21,EDTA,15,0.33494857007139395,Plantae:5;Bacteria:4;Animalia:4;Protozoa:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.2#INHIBITORS,0.24873179174830601,Plantae:223;Animalia:195;Bacteria:100;Protozoa:23;Fungi:9,"134695,134744,134776;134723;134754;134768;134786;651143;651546;653949;664223;665856;677425;682924;702777;713973;730629",15,0.086216778323087939
ki:3.2.1.52:75,ki,"('3.2.1.52', '75')",3.2.1.52,75,Ag+,10,0.34657359027997264,Animalia:5;Plantae:5,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.52#INHIBITORS,0.24565290977780016,Animalia:187;Plantae:85;Bacteria:44;Archaea:3,136607;393650;393652;393665;393667;393673;393678;393721;715073,9,0.10092068050217248
ki:1.1.1.1:2464,ki,"('1.1.1.1', '2464')",1.1.1.1,2464,4-Methylpyrazole,12,0.29589809193303468,Animalia:7;Bacteria:4;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.1#INHIBITORS,0.24112605666549772,Animalia:125;Bacteria:73;Archaea:45;Plantae:34;Fungi:18;Protozoa:2,285557;285569;285579;285580;285650;655233;660650;681763,8,0.054772035267536962
ki:3.5.1.88:564,ki,"('3.5.1.88', '564')",3.5.1.88,564,actinonin,22,0.16170150013031348,Bacteria:19;Plantae:2;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.5.1.88#INHIBITORS,0.16945381015689187,Bacteria:641;Animalia:78;Plantae:33,"393798;393798,393809,674518;393819;654102,674519;654445;666013,672571,672572,677037,711415,711950,719052;666013,696765;671162,677041;671700,696653,711950;673200;675278;687372;711415,711950,719052;711419;711950",15,-0.0077523100265783906
ki:1.9.3.1:159,ki,"('1.9.3.1', '159')",1.9.3.1,159,CN-,16,0.24128878258850603,Bacteria:13;Animalia:3,http://www.brenda-enzymes.org/enzyme.php?ecno=1.9.3.1#INHIBITORS,0.29559189427156202,Animalia:54;Bacteria:45;Plantae:7,"396007;396029;396030;396048;396051;396059,396076;396062,396079;396069;396081;396082;396086;396088;396091;396115;396129;691404",16,-0.054303111683055988
ki:3.1.3.1:14,ki,"('3.1.3.1', '14')",3.1.3.1,14,Zn2+,12,0.28592709735656252,Bacteria:5;Animalia:5;Fungi:1;Chromista:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.1#INHIBITORS,0.14196000404242168,Animalia:244;Bacteria:57;Fungi:20;Chromista:6;Archaea:5;Plantae:1,650882;652838;652967;654022;666229;677294;677550;703848;730309;94575;94617;94621,12,0.14396709331414084
ki:3.1.3.11:295,ki,"('3.1.3.11', '295')",3.1.3.11,295,"fructose 1,6-diphosphate",10,0.21301061988339232,Animalia:8;Bacteria:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.11#INHIBITORS,0.15119995461904565,Animalia:468;Bacteria:69;Plantae:33;Archaea:13;Fungi:11,170730;170753;170761;170763;170767;170772;170778;170788;170798;170807,10,0.06181066526434667
ki:5.4.99.5:415,ki,"('5.4.99.5', '415')",5.4.99.5,415,L-Tyr,10,0.26727285084777908,Plantae:7;Bacteria:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=5.4.99.5#INHIBITORS,0.21789443680302581,Bacteria:54;Plantae:31;Fungi:3;Archaea:2,"3535,3557,3564;3538;3541;3551;3554;3556;3561;3564;3572;703449",10,0.049378414044753266
ki:2.4.1.1:1112,ki,"('2.4.1.1', '1112')",2.4.1.1,1112,ADPglucose,13,0.28624697100209556,Plantae:8;Bacteria:4;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.1.1#INHIBITORS,0.21258932224312188,Animalia:363;Plantae:120;Bacteria:75;Fungi:35;Archaea:1,488226;488229;488238;488241;488246;488252;488255;488264;488266;488271;488277;488297;488298,13,0.073657648758973682
ki:5.3.1.8:21,ki,"('5.3.1.8', '21')",5.3.1.8,21,EDTA,10,0.33304476005253059,Bacteria:4;Fungi:2;Plantae:2;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=5.3.1.8#INHIBITORS,0.27776137000266099,Fungi:44;Bacteria:35;Animalia:13;Plantae:11;Archaea:7,"2806,2828;2809,2810;2828;671785;693149;701797;702817;713854",8,0.055283390049869596
ki:1.15.1.1:22,ki,"('1.15.1.1', '22')",1.15.1.1,22,H2O2,28,0.22833837540282054,Bacteria:9;Plantae:8;Animalia:6;Archaea:2;Chromista:1;Protozoa:1;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.15.1.1#INHIBITORS,0.20973810131254697,Plantae:55;Animalia:51;Bacteria:49;Archaea:13;Fungi:5;Chromista:3;Protozoa:1,438096;438101;438108;438115;438117;438173;438176;438187;658667;660069;672442;676295;678369;689984;706067;706372;727206;727588;727790;728785,20,0.018600274090273566
ki:4.6.1.2:512,ki,"('4.6.1.2', '512')",4.6.1.2,512,methylene blue,10,0.0,Animalia:10,http://www.brenda-enzymes.org/enzyme.php?ecno=4.6.1.2#INHIBITORS,0.05724545618070867,Animalia:220;Bacteria:6;Plantae:2,678983;691178;691656;692454,4,-0.05724545618070867
ki:3.1.1.3:6,ki,"('3.1.1.3', '6')",3.1.1.3,6,Mg2+,13,0.28924691108631856,Bacteria:7;Animalia:3;Plantae:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,651018;652958;653521;665729;680948;681482;682616;691471;692254;715063;715206;716567,12,0.084183372155081815
ki:4.2.1.1:1096,ki,"('4.2.1.1', '1096')",4.2.1.1,1096,sulfanilamide,15,0.26777165871362518,Animalia:10;Bacteria:4;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,"33534;33535,33551;33543;33563;33579;652647;664306;665851;665852;680179;702804;706571;729386",13,0.10928470883821328
ki:2.3.1.30:74,ki,"('2.3.1.30', '74')",2.3.1.30,74,L-cysteine,10,0.30543215102744675,Plantae:7;Bacteria:3,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.1.30#INHIBITORS,0.26870414407405341,Bacteria:26;Plantae:16;Protozoa:8;Animalia:1,"34691;486752,486756,486757,486777;486753;486768;486772;486775;657672;660107;660267;660305",10,0.036728006953393344
ki:3.4.11.2:62,ki,"('3.4.11.2', '62')",3.4.11.2,62,"1,10-phenanthroline",11,0.30548829517982373,Animalia:6;Bacteria:4;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.2#INHIBITORS,0.078636736710221505,Animalia:939;Bacteria:58;Plantae:2,"35863,35867,683496,710669;35870;35872;35875;35878;35894,707405;651492;652119;664346;665882;666997",11,0.22685155846960223
ki:2.7.1.11:51,ki,"('2.7.1.11', '51')",2.7.1.11,51,phosphoenolpyruvate,17,0.36174268002406818,Plantae:7;Animalia:5;Bacteria:5,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.11#INHIBITORS,0.22030611829185406,Animalia:116;Plantae:74;Bacteria:66;Archaea:11;Fungi:5;Protozoa:4,"640421;640421,640463;640422;640431;640432;640433;640438;640440;640443;640445;640464;640465;640475;640495;640515;640518;672415",17,0.14143656173221411
ki:2.7.2.3:23,ki,"('2.7.2.3', '23')",2.7.2.3,23,Co2+,10,0.27222499383630588,Animalia:6;Plantae:2;Fungi:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.2.3#INHIBITORS,0.19377374987501231,Animalia:132;Fungi:48;Plantae:20;Bacteria:14;Chromista:4;Archaea:3,642251;642257;642271,3,0.078451243961293576
ki:2.7.7.6:2,ki,"('2.7.7.6', '2')",2.7.7.6,2,more,10,0.26727285084777908,Bacteria:7;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.6#INHIBITORS,0.14060747254386058,Bacteria:98;Animalia:14;Fungi:6;Plantae:3;Archaea:1,673217;694334;694828;702625;706807,5,0.1266653783039185
ki:2.1.3.3:691,ki,"('2.1.3.3', '691')",2.1.3.3,691,L-norvaline,10,0.31444946410967972,Bacteria:5;Animalia:4;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.3.3#INHIBITORS,0.23146681094429439,Bacteria:68;Animalia:45;Plantae:15;Archaea:8;Fungi:1,485891;485893;485898;485916;485922;485923;485926;658118;693623,9,0.082982653165385334
ki:1.4.3.4:2,ki,"('1.4.3.4', '2')",1.4.3.4,2,more,12,0.22528060443315231,Animalia:10;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.4.3.4#INHIBITORS,0.017010299606203459,Animalia:1088;Plantae:6,394554;654463;705901;706934;711446;711781;723891;724603;725619;725621;725622,11,0.20827030482694886
ki:3.2.1.24:19,ki,"('3.2.1.24', '19')",3.2.1.24,19,Cu2+,13,0.28361387305033808,Plantae:6;Fungi:2;Archaea:2;Animalia:2;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.24#INHIBITORS,0.26220428284476271,Plantae:95;Animalia:66;Fungi:22;Bacteria:15;Archaea:12,135963;135969;135975;135979;135980;135985;135995;135999;136003;680469;696847;723704;724357,13,0.021409590205575368
ki:3.4.21.4:2,ki,"('3.4.21.4', '2')",3.4.21.4,2,more,15,0.0,Animalia:15,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.21.4#INHIBITORS,0.057470155598773331,Animalia:319;Bacteria:8,649594;668321;668324;678332;679341;679952;680305;680807;695989;708530;708552;708557;708852;717516,14,-0.057470155598773331
ki:3.1.1.3:124,ki,"('3.1.1.3', '124')",3.1.1.3,124,SDS,16,0.24520731325293155,Bacteria:12;Fungi:2;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,650524;650654;653521;653738;653758;665288;665729;677300;680528;681482;682616;692254;713783;715206;716527;729064,16,0.040143774321694803
ki:2.7.7.19:2,ki,"('2.7.7.19', '2')",2.7.7.19,2,more,10,0.27222499383630588,Animalia:6;Bacteria:2;Fungi:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.19#INHIBITORS,0.18958802063242533,Animalia:117;Bacteria:37;Fungi:12;Plantae:6;Protozoa:2,642938;642948;642953;642981;663380;677103,6,0.082636973203880554
ki:6.3.1.2:870,ki,"('6.3.1.2', '870')",6.3.1.2,870,Ser,13,0.23428896326642523,Bacteria:9;Plantae:2;Animalia:1;Chromista:1,http://www.brenda-enzymes.org/enzyme.php?ecno=6.3.1.2#INHIBITORS,0.22399554459051116,Bacteria:235;Plantae:105;Animalia:86;Archaea:8;Chromista:5,37492;37493;37495;37497;37498;37499;37501;37505;37506;37518;37521;37555;661861,13,0.010293418675914073
ki:3.1.4.35:1223,ki,"('3.1.4.35', '1223')",3.1.4.35,1223,zaprinast,10,0.0,Animalia:10,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.4.35#INHIBITORS,0.044159891100008813,Animalia:224;Bacteria:4,135355;650342;651412;653083;653097;667501;670209;692087;692697,9,-0.044159891100008813
ki:2.7.7.27:16,ki,"('2.7.7.27', '16')",2.7.7.27,16,phosphate,47,0.34373889467683338,Bacteria:26;Plantae:21,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#INHIBITORS,0.34439263962264788,Bacteria:164;Plantae:136,"488901;488901,643135;643113;643115;643117;643119,643120;643122;643126;643130;643142;643144;643153;723485",13,-0.00065374494581449394
ki:4.2.1.1:643,ki,"('4.2.1.1', '643')",4.2.1.1,643,ethoxzolamide,11,0.29212960143577194,Animalia:6;Fungi:2;Bacteria:2;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,"652630;664306;665851;678479;678676;678676,678696;696695,702655;696740;699561;705027",10,0.13364265156036004
ki:2.7.7.4:13,ki,"('2.7.7.4', '13')",2.7.7.4,13,ADP,10,0.27222499383630588,Plantae:6;Bacteria:2;Fungi:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.4#INHIBITORS,0.30595665369202946,Plantae:32;Animalia:26;Bacteria:9;Fungi:8,643259;643272;643276;643282;643283;643284;643295,7,-0.033731659855723573
ki:3.1.1.3:61,ki,"('3.1.1.3', '61')",3.1.1.3,61,Triton X-100,17,0.27876649602410747,Bacteria:9;Animalia:5;Fungi:2;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,653738;653758;665729;677808;679885;680279;682607;690508;694532;694933;713783;715063;715206;715393;716527;80849,16,0.073702957092870724
ki:1.1.1.205:570,ki,"('1.1.1.205', '570')",1.1.1.205,570,Mycophenolic acid,12,0.31625034381826755,Bacteria:5;Fungi:3;Animalia:3;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.205#INHIBITORS,0.19501695194994148,Animalia:273;Bacteria:116;Protozoa:28;Fungi:9;Plantae:8,"347914;347940;347952;347955;347959,701583;669310;701583;703193;705494;710737;724347",11,0.12123339186832607
ki:3.2.1.23:19,ki,"('3.2.1.23', '19')",3.2.1.23,19,Cu2+,21,0.22532531180564241,Bacteria:13;Plantae:4;Archaea:2;Fungi:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.23#INHIBITORS,0.26035345511727831,Bacteria:176;Plantae:67;Fungi:37;Animalia:33;Archaea:20,"171273;171273,679236;171288;171293;171298;171306;171310;171329;171353;654252;656940;665014;665287;677681;679904;682457;682989;701806;706705;725579;727060",21,-0.035028143311635895
ki:2.4.1.1:2,ki,"('2.4.1.1', '2')",2.4.1.1,2,more,20,0.301993421898058,Plantae:10;Bacteria:5;Animalia:3;Fungi:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.1.1#INHIBITORS,0.21258932224312188,Animalia:363;Plantae:120;Bacteria:75;Fungi:35;Archaea:1,"488237;488238;488239;488240;488241;488246;488253;488254;488254,488278;488255;488258;488264;488266;488270;488271,488272;488292;488300;658355;659579;719047",20,0.08940409965493612
ki:2.1.1.45:667,ki,"('2.1.1.45', '667')",2.1.1.45,667,"benzyloxycarbonylamino-N,O-didansyl-L-tyrosine",86,0.099148313559270077,Bacteria:80;Fungi:4;Protozoa:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.1.45#INHIBITORS,0.15878821214443867,Bacteria:440;Animalia:169;Fungi:23;Protozoa:8;Plantae:1,703220,1,-0.059639898585168591
ki:2.7.7.7:1025,ki,"('2.7.7.7', '1025')",2.7.7.7,1025,aphidicolin,12,0.2404878955641705,Animalia:9;Archaea:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.7#INHIBITORS,0.19860658494479499,Animalia:187;Bacteria:41;Archaea:30;Plantae:9;Fungi:7,"643589;643589,643607,643608;643589,643608;643594;643594,643607;643608;643639;643665;727397",9,0.0418813106193755
ki:3.2.1.24:646,ki,"('3.2.1.24', '646')",3.2.1.24,646,swainsonine,17,0.28106969995269682,Plantae:6;Animalia:6;Fungi:2;Archaea:2;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.24#INHIBITORS,0.26220428284476271,Plantae:95;Animalia:66;Fungi:22;Bacteria:15;Archaea:12,135956;135962;135963;135964;135986;135987;646644;654360;656917;665978;680469;696214;696847;698317;714369;723704;730990,17,0.018865417107934102
ki:3.1.3.24:21,ki,"('3.1.3.24', '21')",3.1.3.24,21,EDTA,16,0.0,Plantae:16,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.24#INHIBITORS,0.13319223163396021,Plantae:74;Bacteria:6,"114200,114204;114202,114204;114203;114203,114204;114203,114206;114209;653641",7,-0.13319223163396021
ki:1.6.5.8:5014,ki,"('1.6.5.8', '5014')",1.6.5.8,5014,meperidin,12,0.35918544235560029,Animalia:5;Bacteria:4;Plantae:3,http://www.brenda-enzymes.org/enzyme.php?ecno=1.6.5.8#INHIBITORS,0.24517387342137378,Bacteria:148;Animalia:33;Plantae:18,671351,1,0.11401156893422651
ki:1.1.1.49:5,ki,"('1.1.1.49', '5')",1.1.1.49,5,2 NADPH,15,0.32738145882601732,Animalia:6;Plantae:4;Bacteria:3;Fungi:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.49#INHIBITORS,0.29622374925278383,Animalia:67;Bacteria:40;Fungi:16;Plantae:13,286985;286987;286998;287008;287010;287015;287016;287017;655612;655712;655736;657133;701015;722244,14,0.031157709573233494
ki:3.2.1.20:740,ki,"('3.2.1.20', '740')",3.2.1.20,740,castanospermine,11,0.29362798780324173,Animalia:4;Plantae:3;Fungi:2;Bacteria:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.20#INHIBITORS,0.2506265202663393,Fungi:241;Animalia:138;Bacteria:110;Plantae:107;Archaea:20;Protozoa:15,393271;654210;664319;701754;718234;731917,6,0.043001467536902427
ki:2.7.1.137:770,ki,"('2.7.1.137', '770')",2.7.1.137,770,LY294002,10,0.25020121176909393,Animalia:8;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.137#INHIBITORS,0.065845778266208826,Animalia:100;Plantae:3,640917;660688;661328;661498;661892;707877;708568;710020;710307;723554,10,0.18435543350288511
ki:3.1.3.2:233,ki,"('3.1.3.2', '233')",3.1.3.2,233,vanadate,14,0.34486707763672708,Plantae:7;Animalia:4;Bacteria:3,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.2#INHIBITORS,0.24873179174830601,Plantae:223;Animalia:195;Bacteria:100;Protozoa:23;Fungi:9,134688;134783;651405;653439;664939;665560;666552;666672;680994;691171;694602;701794;714280;729509,14,0.096135285888421074
ki:3.4.22.15:1306,ki,"('3.4.22.15', '1306')",3.4.22.15,1306,trans-epoxysuccinyl-L-leucylamido-(4-guanidino)butane,11,0.0,Animalia:11,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.22.15#INHIBITORS,0.0,Animalia:706,"647912;647914;647914,647942;647927;647931;647932;647940;667321;668949",9,0.0
ki:2.7.1.11:2,ki,"('2.7.1.11', '2')",2.7.1.11,2,more,34,0.25660568181528698,Bacteria:12;Animalia:12;Plantae:8;Fungi:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.11#INHIBITORS,0.22030611829185406,Animalia:116;Plantae:74;Bacteria:66;Archaea:11;Fungi:5;Protozoa:4,640421;640433;640436;640442;640443;640444;640445;640450;640460;640477;640484;640494;640495;704345,14,0.036299563523432915
ki:4.3.1.19:1088,ki,"('4.3.1.19', '1088')",4.3.1.19,1088,Ile,12,0.27465307216702745,Bacteria:8;Plantae:3;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.3.1.19#INHIBITORS,0.29050419542032019,Bacteria:43;Plantae:28;Animalia:20;Chromista:16;Protozoa:6,210818;210822;210824;210827;210829;210834;210839;210840;210844;210855;210857;210864,12,-0.015851123253292743
ki:3.2.1.106:557,ki,"('3.2.1.106', '557')",3.2.1.106,557,1-deoxynojirimycin,10,0.27222499383630588,Animalia:6;Fungi:2;Plantae:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.106#INHIBITORS,0.27549708149096147,Animalia:54;Fungi:19;Plantae:14;Protozoa:6,"170948,170956;170954;170955;170958;170958,170969;170959,170969;170961;170962;701754",9,-0.0032720876546555866
