,Commentary,Compound,EC_number,KEGG_ID,KI_Value,LigandID,LigandName,Literature,Mode,Organism,Source,bigg.metabolite,chebiID,bigg.reaction,bigg.subsystem.reaction,bigg.subsystem.metabolite,$| log(\Gamma) |$
11743,,L-Glutamate,6.3.2.9,C00025,,202,L-Glu,1293,-,Escherichia coli,BRENDA,glu__l,CHEBI:16015,uamags,Cell Envelope Biosynthesis,Lipopolysaccharide Biosynthesis / Recycling,3.93
11744,,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate,6.3.2.9,C00692,,3850,UDP-N-acetylmuramoyl-L-Ala-D-Glu,"1276, 1293",-,Escherichia coli,BRENDA,uamag,CHEBI:16970,uamags,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis,3.93
11745,inhibition of wild-type enzyme,Acetate,6.3.2.10,C00033,,47,acetate,651110,-,Escherichia coli,BRENDA,ac,CHEBI:15366,ugmdds,Cell Envelope Biosynthesis,Alternate Carbon Metabolism,
11746,inhibition of wild-type enzyme,Acetate,6.3.2.10,C00033,,47,acetate,651110,-,Escherichia coli,BRENDA,ac,CHEBI:15366,ugmdds,Cell Envelope Biosynthesis,Pyruvate Metabolism,
11747,inhibition of wild-type enzyme,Acetate,6.3.2.10,C00033,,47,acetate,651110,-,Escherichia coli,BRENDA,ac,CHEBI:15366,ugmdds,Cell Envelope Biosynthesis,Arginine and Proline Metabolism,
11748,inhibition of wild-type enzyme,Acetate,6.3.2.10,C00033,,47,acetate,651110,-,Escherichia coli,BRENDA,ac,CHEBI:15366,ugmdds,Cell Envelope Biosynthesis,"Transport, Inner Membrane",
11749,inhibition of wild-type enzyme,Acetate,6.3.2.10,C00033,,47,acetate,651110,-,Escherichia coli,BRENDA,ac,CHEBI:15366,ugmdds,Cell Envelope Biosynthesis,Citric Acid Cycle,
11750,inhibition of wild-type enzyme,Acetate,6.3.2.10,C00033,,47,acetate,651110,-,Escherichia coli,BRENDA,ac,CHEBI:15366,ugmdds,Cell Envelope Biosynthesis,Cysteine Metabolism,
11751,inhibition of wild-type enzyme,Acetate,6.3.2.10,C00033,,47,acetate,651110,-,Escherichia coli,BRENDA,ac,CHEBI:15366,ugmdds,Cell Envelope Biosynthesis,Oxidative Phosphorylation,
11752,inhibition of wild-type enzyme,Acetate,6.3.2.10,C00033,,47,acetate,651110,-,Escherichia coli,BRENDA,ac,CHEBI:15366,ugmdds,Cell Envelope Biosynthesis,Lipopolysaccharide Biosynthesis / Recycling,
11753,slight inhibition of wild-type enzyme,Butanoic acid,6.3.2.10,C00246,,462,Butyrate,651110,-,Escherichia coli,BRENDA,but,CHEBI:30772,ugmdds,Cell Envelope Biosynthesis,Alternate Carbon Metabolism,
11754,slight inhibition of wild-type enzyme,Butanoic acid,6.3.2.10,C00246,,462,Butyrate,651110,-,Escherichia coli,BRENDA,but,CHEBI:30772,ugmdds,Cell Envelope Biosynthesis,"Transport, Inner Membrane",
11755,inhibition of wild-type enzyme,Formate,6.3.2.10,C00058,,120,formate,651110,-,Escherichia coli,BRENDA,for,CHEBI:30751,ugmdds,Cell Envelope Biosynthesis,Cofactor and Prosthetic Group Biosynthesis,
11756,inhibition of wild-type enzyme,Formate,6.3.2.10,C00058,,120,formate,651110,-,Escherichia coli,BRENDA,for,CHEBI:30751,ugmdds,Cell Envelope Biosynthesis,Pyruvate Metabolism,
11757,inhibition of wild-type enzyme,Formate,6.3.2.10,C00058,,120,formate,651110,-,Escherichia coli,BRENDA,for,CHEBI:30751,ugmdds,Cell Envelope Biosynthesis,Alternate Carbon Metabolism,
11758,inhibition of wild-type enzyme,Formate,6.3.2.10,C00058,,120,formate,651110,-,Escherichia coli,BRENDA,for,CHEBI:30751,ugmdds,Cell Envelope Biosynthesis,"Transport, Inner Membrane",
11759,inhibition of wild-type enzyme,Formate,6.3.2.10,C00058,,120,formate,651110,-,Escherichia coli,BRENDA,for,CHEBI:30751,ugmdds,Cell Envelope Biosynthesis,Folate Metabolism,
11760,inhibition of wild-type enzyme,Formate,6.3.2.10,C00058,,120,formate,651110,-,Escherichia coli,BRENDA,for,CHEBI:30751,ugmdds,Cell Envelope Biosynthesis,Purine and Pyrimidine Biosynthesis,
11761,inhibition of wild-type enzyme,Formate,6.3.2.10,C00058,,120,formate,651110,-,Escherichia coli,BRENDA,for,CHEBI:30751,ugmdds,Cell Envelope Biosynthesis,Lipopolysaccharide Biosynthesis / Recycling,
11762,inhibition of wild-type enzyme,Propanoate,6.3.2.10,C00163,,312,Propionate,651110,-,Escherichia coli,BRENDA,ppa,CHEBI:30768,ugmdds,Cell Envelope Biosynthesis,Alternate Carbon Metabolism,
11763,inhibition of wild-type enzyme,Propanoate,6.3.2.10,C00163,,312,Propionate,651110,-,Escherichia coli,BRENDA,ppa,CHEBI:30768,ugmdds,Cell Envelope Biosynthesis,"Transport, Inner Membrane",
11764,"500 mM, 44% inhibition",Butanoic acid,6.3.2.13,C00246,,462,Butyrate,651110,-,Escherichia coli,BRENDA,but,CHEBI:30772,uaagds,Cell Envelope Biosynthesis,Alternate Carbon Metabolism,2.91
11765,"500 mM, 44% inhibition",Butanoic acid,6.3.2.13,C00246,,462,Butyrate,651110,-,Escherichia coli,BRENDA,but,CHEBI:30772,uaagds,Cell Envelope Biosynthesis,"Transport, Inner Membrane",2.91
11766,treatment of cells with trimethoprim leads to inhibition due to accumulation of dihydrofolate through the inhibition of dihydrofolate reductase. Therefore falling dihydrofolate reductase activity leads to falling folylpolyglutamate synthase activity in a domino-like cascade,Dihydrofolate,6.3.2.17,C00415,,1351,dihydrofolate,694310,-,Escherichia coli,BRENDA,dhf,CHEBI:15633,dhfs,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis,
11767,treatment of cells with trimethoprim leads to inhibition due to accumulation of dihydrofolate through the inhibition of dihydrofolate reductase. Therefore falling dihydrofolate reductase activity leads to falling folylpolyglutamate synthase activity in a domino-like cascade,Dihydrofolate,6.3.2.17,C00415,,1351,dihydrofolate,694310,-,Escherichia coli,BRENDA,dhf,CHEBI:15633,dhfs,Cofactor and Prosthetic Group Biosynthesis,Nucleotide Salvage Pathway,
11768,5% inhibition of ATP binding at 0.1 mM,Dihydropteroate,6.3.2.17,C00921,,12509,dihydropteroic acid,649464,-,Escherichia coli,BRENDA,dhpt,CHEBI:4581,dhfs,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis,
11769,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Biomass and maintenance functions,
11770,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,"Transport, Inner Membrane",
11771,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Alternate Carbon Metabolism,
11772,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Murein Recycling,
11773,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Membrane Lipid Metabolism,
11774,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Arginine and Proline Metabolism,
11775,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Pyruvate Metabolism,
11776,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Lipopolysaccharide Biosynthesis / Recycling,
11777,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Nucleotide Salvage Pathway,
11778,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Cofactor and Prosthetic Group Biosynthesis,
11779,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Cysteine Metabolism,
11780,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Purine and Pyrimidine Biosynthesis,
11781,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Cell Envelope Biosynthesis,
11782,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Threonine and Lysine Metabolism,
11783,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Unassigned,
11784,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Oxidative Phosphorylation,
11785,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Inorganic Ion Transport and Metabolism,
11786,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Glycerophospholipid Metabolism,
11787,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Folate Metabolism,
11788,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Glycolysis/Gluconeogenesis,
11789,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Glutamate Metabolism,
11790,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Glyoxylate Metabolism,
11791,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Glycine and Serine Metabolism,
11792,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Pentose Phosphate Pathway,
11793,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Anaplerotic Reactions,
11794,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",
11795,,ADP,6.3.3.1,C00008,,13,ADP,1308,-,Escherichia coli,BRENDA,adp,CHEBI:16761,prais,Purine and Pyrimidine Biosynthesis,Citric Acid Cycle,
11796,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Biomass and maintenance functions,
11797,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,"Transport, Inner Membrane",
11798,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Cofactor and Prosthetic Group Biosynthesis,
11799,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Murein Recycling,
11800,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Membrane Lipid Metabolism,
11801,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Alternate Carbon Metabolism,
11802,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Lipopolysaccharide Biosynthesis / Recycling,
11803,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Glycerophospholipid Metabolism,
11804,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Purine and Pyrimidine Biosynthesis,
11805,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Arginine and Proline Metabolism,
11806,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Cell Envelope Biosynthesis,
11807,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Threonine and Lysine Metabolism,
11808,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Unassigned,
11809,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Oxidative Phosphorylation,
11810,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Cysteine Metabolism,
11811,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Inorganic Ion Transport and Metabolism,
11812,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",
11813,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Nucleotide Salvage Pathway,
11814,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Glycolysis/Gluconeogenesis,
11815,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Folate Metabolism,
11816,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Glutamate Metabolism,
11817,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Histidine Metabolism,
11818,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Methionine Metabolism,
11819,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Methylglyoxal Metabolism,
11820,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Anaplerotic Reactions,
11821,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Glycine and Serine Metabolism,
11822,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Pyruvate Metabolism,
11823,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,tRNA Charging,
11824,,Orthophosphate,6.3.3.1,C00009,,16,phosphate,1308,-,Escherichia coli,BRENDA,pi,CHEBI:26078,prais,Purine and Pyrimidine Biosynthesis,Citric Acid Cycle,
11825,,Adenine,6.3.3.3,C00147,,144,adenine,653958,-,Escherichia coli,BRENDA,ade,CHEBI:16708,dbts,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis,0.86
11826,,Adenine,6.3.3.3,C00147,,144,adenine,653958,-,Escherichia coli,BRENDA,ade,CHEBI:16708,dbts,Cofactor and Prosthetic Group Biosynthesis,Nucleotide Salvage Pathway,0.86
11827,,Adenine,6.3.3.3,C00147,,144,adenine,653958,-,Escherichia coli,BRENDA,ade,CHEBI:16708,dbts,Cofactor and Prosthetic Group Biosynthesis,"Transport, Inner Membrane",0.86
11828,,Adenine,6.3.3.3,C00147,,144,adenine,653958,-,Escherichia coli,BRENDA,ade,CHEBI:16708,dbts,Cofactor and Prosthetic Group Biosynthesis,Alternate Carbon Metabolism,0.86
11829,,Adenine,6.3.3.3,C00147,,144,adenine,653958,-,Escherichia coli,BRENDA,ade,CHEBI:16708,dbts,Cofactor and Prosthetic Group Biosynthesis,Methionine Metabolism,0.86
11830,,Adenine,6.3.3.3,C00147,,144,adenine,653958,-,Escherichia coli,BRENDA,ade,CHEBI:16708,dbts,Cofactor and Prosthetic Group Biosynthesis,Arginine and Proline Metabolism,0.86
11831,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Biomass and maintenance functions,0.86
11832,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,"Transport, Inner Membrane",0.86
11833,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Alternate Carbon Metabolism,0.86
11834,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Murein Recycling,0.86
11835,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Membrane Lipid Metabolism,0.86
11836,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Arginine and Proline Metabolism,0.86
11837,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Pyruvate Metabolism,0.86
11838,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Lipopolysaccharide Biosynthesis / Recycling,0.86
11839,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Nucleotide Salvage Pathway,0.86
11840,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis,0.86
11841,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Cysteine Metabolism,0.86
11842,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Purine and Pyrimidine Biosynthesis,0.86
11843,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Cell Envelope Biosynthesis,0.86
11844,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Threonine and Lysine Metabolism,0.86
11845,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Unassigned,0.86
11846,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Oxidative Phosphorylation,0.86
11847,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Inorganic Ion Transport and Metabolism,0.86
11848,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Glycerophospholipid Metabolism,0.86
11849,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Folate Metabolism,0.86
11850,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Glycolysis/Gluconeogenesis,0.86
11851,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Glutamate Metabolism,0.86
11852,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Glyoxylate Metabolism,0.86
11853,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Glycine and Serine Metabolism,0.86
11854,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Pentose Phosphate Pathway,0.86
11855,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Anaplerotic Reactions,0.86
11856,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.86
11857,competitive to ATP,ADP,6.3.3.3,C00008,,13,ADP,1334,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Citric Acid Cycle,0.86
11858,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Biomass and maintenance functions,0.86
11859,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,"Transport, Inner Membrane",0.86
11860,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Alternate Carbon Metabolism,0.86
11861,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Murein Recycling,0.86
11862,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Membrane Lipid Metabolism,0.86
11863,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Arginine and Proline Metabolism,0.86
11864,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Pyruvate Metabolism,0.86
11865,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Lipopolysaccharide Biosynthesis / Recycling,0.86
11866,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Nucleotide Salvage Pathway,0.86
11867,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis,0.86
11868,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Cysteine Metabolism,0.86
11869,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Purine and Pyrimidine Biosynthesis,0.86
11870,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Cell Envelope Biosynthesis,0.86
11871,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Threonine and Lysine Metabolism,0.86
11872,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Unassigned,0.86
11873,,ADP,6.3.3.3,C00008,,13,ADP,1338,-,Escherichia coli,BRENDA,adp,CHEBI:16761,dbts,Cofactor and Prosthetic Group Biosynthesis,Oxidative Phosphorylation,0.86
